countrycode,year,country,year,index25a,index5a,index75a,index10a,index125a,index15a,alternate,efw_index_1,efw_index_1_int,democ,polity2,durable,christian_int,gdppc,netoda_gdp_cons,resource_rent,gdpg,legor_uk,legor_fr,legor_ge,legor_sc,legor_so,warDummy,gini_disp,coup,countrycode,lngdp,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,min_legor_uk,l_index25a,l5_index25a,l_index5a,l5_index5a,l_index75a,l5_index75a,l_index10a,l5_index10a,l_index125a,l5_index125a,l_index15a,l5_index15a,l_netoda_gdp_cons,l5_netoda_gdp_cons,l_resource_rent,l5_resource_rent,l_gdpg,l5_gdpg,l_lngdp,l5_lngdp,l_alternate,l5_alternate,l_christian_int,l5_christian_int,l_warDummy,l5_warDummy,l_legor_fr,l5_legor_fr,l_coup,l5_coup,l_gini_disp,l5_gini_disp,l_min_legor_uk,l5_min_legor_uk,sample_full,sample_full5
Nicaragua,1977.0,Nicaragua,1977.0,-6.445935,-7.4751906,-7.832986,-7.947818,-7.984033,-7.9952435,-8.0,,5.325525474548272,0.0,-8.0,41.0,1.0,2793.4812,0.94186294,2.691352,8.368481,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Nicaragua,7.935044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.403931,-6.2235856,-7.4472065,-7.3192787,-7.8193765,-7.752827,-7.9420094,-7.9115334,-7.981751,-7.968856,-7.9944043,-7.989279,1.2235425,0.9160579,2.3992517,2.5425532,5.2094545,2.220723,7.885158,7.765206,-8.0,-8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1978.0,Nicaragua,1978.0,-6.4867787,-7.501742,-7.8455653,-7.953043,-7.9860296,-7.9959574,-8.0,,4.902864742279007,0.0,-8.0,42.0,1.0,2500.556,1.1526122,2.956071,-7.8388004,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.8242683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.445935,-6.2705994,-7.4751906,-7.3538375,-7.832986,-7.771482,-7.947818,-7.920401,-7.984033,-7.972752,-7.9952435,-7.990887,0.94186294,1.9293005,2.691352,4.1773176,8.368481,6.417014,7.935044,7.7972946,-8.0,-8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1979.0,Nicaragua,1979.0,-6.4867787,-7.501742,-7.8455653,-7.953043,-7.9860296,-7.9959574,-8.0,,4.480204010009743,,0.0,0.0,1.0,1789.3843,3.7337193,5.4682183,-26.478788,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.489627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4867787,-6.3163013,-7.501742,-7.386616,-7.8455653,-7.788721,-7.953043,-7.928378,-7.9860296,-7.9761605,-7.9959574,-7.9922543,1.1526122,1.6928698,2.956071,3.5028818,-7.8388004,14.192425,7.8242683,7.8982882,-8.0,-8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1980.0,Nicaragua,1980.0,-6.4867787,-7.501742,-7.8455653,-7.953043,-7.9860296,-7.9959574,-8.0,4.0575433,4.0575432777404785,,0.0,0.0,1.0,1821.4728,7.53097,5.0716405,4.6117325,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Nicaragua,7.5074005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4867787,-6.3607326,-7.501742,-7.41771,-7.8455653,-7.804652,-7.953043,-7.935554,-7.9860296,-7.979142,-7.9959574,-7.9934163,3.7337193,1.377677,5.4682183,3.257167,-26.478788,-0.1532469,7.489627,7.8653836,-8.0,-8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1981.0,Nicaragua,1981.0,-6.445782,-7.362345,-7.5982947,-7.5963874,-7.5163174,-7.407788,-7.5269766,,3.7200649261474155,0.0,-5.0,0.0,1.0,1865.8702,3.8739092,3.8074067,5.3632903,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Nicaragua,7.5314827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.4867787,-6.403931,-7.501742,-7.4472065,-7.8455653,-7.8193765,-7.953043,-7.9420094,-7.9860296,-7.981751,-7.9959574,-7.9944043,7.53097,1.2235425,5.0716405,2.3992517,4.6117325,5.2094545,7.5074005,7.885158,-8.0,-8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1982.0,Nicaragua,1982.0,-6.406018,-7.2314644,-7.3751655,-7.2891893,-7.132879,-6.956015,-7.1411433,,3.382586574554466,0.0,-5.0,1.0,1.0,1800.689,4.0238004,6.1080394,-0.8163619,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.4959245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.445782,-6.445935,-7.362345,-7.4751906,-7.5982947,-7.832986,-7.5963874,-7.947818,-7.5163174,-7.984033,-7.407788,-7.9952435,3.8739092,0.94186294,3.8074067,2.691352,5.3632903,8.368481,7.5314827,7.935044,-7.5269766,-8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1983.0,Nicaragua,1983.0,-6.367444,-7.108499,-7.173392,-7.0232105,-6.8165307,-6.6023183,-6.823029,,3.045108222961403,0.0,-5.0,2.0,1.0,1835.0414,3.829485,2.725508,4.6132116,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.5148225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.406018,-6.4867787,-7.2314644,-7.501742,-7.3751655,-7.8455653,-7.2891893,-7.953043,-7.132879,-7.9860296,-6.956015,-7.9959574,4.0238004,1.1526122,6.1080394,2.956071,-0.8163619,-7.8388004,7.4959245,7.8242683,-7.1411433,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1984.0,Nicaragua,1984.0,-6.220547,-6.773598,-6.6541214,-6.3345275,-5.973484,-5.6195703,-5.977812,,2.70762987136834,1.0,-1.0,0.0,1.0,1762.1145,4.515597,1.0914882,-1.5660939,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.47427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.367444,-6.4867787,-7.108499,-7.501742,-7.173392,-7.8455653,-7.0232105,-7.953043,-6.8165307,-7.9860296,-6.6023183,-7.9959574,3.829485,3.7337193,2.725508,5.4682183,4.6132116,-26.478788,7.5148225,7.489627,-6.823029,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1985.0,Nicaragua,1985.0,-6.0780077,-6.458579,-6.1828246,-5.733209,-5.266721,-4.8293014,-5.269551,2.3701515,2.3701515197753906,1.0,-1.0,1.0,1.0,1650.4226,4.563652,0.87159765,-4.0818515,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.408787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.220547,-6.4867787,-6.773598,-7.501742,-6.6541214,-7.8455653,-6.3345275,-7.953043,-5.973484,-7.9860296,-5.6195703,-7.9959574,4.515597,7.53097,1.0914882,5.0716405,-1.5660939,4.6117325,7.47427,7.5074005,-5.977812,-8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1986.0,Nicaragua,1986.0,-5.939679,-6.1621003,-5.754392,-5.206375,-4.670591,-4.1877413,-4.6723847,,2.538355827331543,1.0,-1.0,2.0,1.0,1595.8951,5.125569,0.88235384,-1.0173092,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.3751903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0780077,-6.445782,-6.458579,-7.362345,-6.1828246,-7.5982947,-5.733209,-7.5963874,-5.266721,-7.5163174,-4.8293014,-7.407788,4.563652,3.8739092,0.87159765,3.8074067,-4.0818515,5.3632903,7.408787,7.5314827,-5.269551,-7.5269766,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1987.0,Nicaragua,1987.0,-5.8054194,-5.882929,-5.364364,-4.743415,-4.1651874,-3.662874,-4.166266,,2.7065601348876953,1.0,-1.0,3.0,1.0,1548.6617,4.312751,0.7449683,-0.70635295,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.3451467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.939679,-6.406018,-6.1621003,-7.2314644,-5.754392,-7.3751655,-5.206375,-7.2891893,-4.670591,-7.132879,-4.1877413,-6.956015,5.125569,4.0238004,0.88235384,6.1080394,-1.0173092,-0.8163619,7.3751903,7.4959245,-4.6723847,-7.1411433,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1988.0,Nicaragua,1988.0,-5.6750927,-5.619929,-5.008834,-4.3355126,-3.734834,-3.2307582,-3.7354217,,2.8747644424438477,1.0,-1.0,4.0,1.0,1324.9866,7.001049,1.0791649,-12.449822,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.1891575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8054194,-6.367444,-5.882929,-7.108499,-5.364364,-7.173392,-4.743415,-7.0232105,-4.1651874,-6.8165307,-3.662874,-6.6023183,4.312751,3.829485,0.7449683,2.725508,-0.70635295,4.6132116,7.3451467,7.5148225,-4.166266,-6.823029,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1989.0,Nicaragua,1989.0,-5.548569,-5.3720512,-4.6843624,-3.9752874,-3.3670263,-2.873153,-3.3672805,,3.04296875,1.0,-1.0,5.0,1.0,1271.6389,7.76361,2.7825549,-1.7382163,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.1480618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6750927,-6.220547,-5.619929,-6.773598,-5.008834,-6.6541214,-4.3355126,-6.3345275,-3.734834,-5.973484,-3.2307582,-5.6195703,7.001049,4.515597,1.0791649,1.0914882,-12.449822,-1.5660939,7.1891575,7.47427,-3.7354217,-5.977812,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1990.0,Nicaragua,1990.0,-5.2366695,-4.764117,-3.8246856,-2.9065332,-2.1190984,-1.4652392,-2.1185699,3.211173,3.2111730575561523,6.0,6.0,0.0,1.0,1241.3983,9.855941,6.718306,-0.052499723,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,Nicaragua,7.123994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.548569,-6.0780077,-5.3720512,-6.458579,-4.6843624,-6.1828246,-3.9752874,-5.733209,-3.3670263,-5.266721,-2.873153,-4.8293014,7.76361,4.563652,2.7825549,0.87159765,-1.7382163,-4.0818515,7.1480618,7.408787,-3.3672805,-5.269551,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1991.0,Nicaragua,1991.0,-4.933802,-4.1906652,-3.0384731,-1.9590507,-1.0462512,-0.29090363,-1.0452341,,3.7370025634763806,6.0,6.0,1.0,1.0,1210.5673,23.674261,5.3303843,-0.1892815,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Nicaragua,7.0988445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2366695,-5.939679,-4.764117,-6.1621003,-3.8246856,-5.754392,-2.9065332,-5.206375,-2.1190984,-4.670591,-1.4652392,-4.1877413,9.855941,5.125569,6.718306,0.88235384,-0.052499723,-1.0173092,7.123994,7.3751903,-2.1185699,-4.6723847,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1992.0,Nicaragua,1992.0,-4.6396723,-3.6495357,-2.3187923,-1.1177301,-0.12176827,0.6915218,-0.12046655,,4.262832069396836,6.0,6.0,2.0,1.0,1187.8267,16.314068,3.9941385,0.38634655,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,Nicaragua,7.0798807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.933802,-5.8054194,-4.1906652,-5.882929,-3.0384731,-5.364364,-1.9590507,-4.743415,-1.0462512,-4.1651874,-0.29090363,-3.662874,23.674261,4.312751,5.3303843,0.7449683,-0.1892815,-0.70635295,7.0988445,7.3451467,-1.0452341,-4.166266,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1993.0,Nicaragua,1993.0,-4.353998,-3.138724,-1.6594645,-0.3696112,0.6764698,1.5154455,0.67791563,,4.788661575317292,6.0,6.0,3.0,1.0,1157.1481,8.734359,3.271264,-0.39293593,0.0,1.0,0.0,0.0,0.0,0.0,51.6,0.0,Nicaragua,7.053714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6396723,-5.6750927,-3.6495357,-5.619929,-2.3187923,-5.008834,-1.1177301,-4.3355126,-0.12176827,-3.734834,0.6915218,-3.2307582,16.314068,7.001049,3.9941385,1.0791649,0.38634655,-12.449822,7.0798807,7.1891575,-0.12046655,-3.7354217,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,1,0
Nicaragua,1994.0,Nicaragua,1994.0,-4.0765076,-2.6563694,-1.054967,0.29647437,1.3668991,2.207882,1.3683937,,5.3144910812377475,6.0,6.0,4.0,1.0,1170.2869,14.107089,1.6228265,3.337726,0.0,1.0,0.0,0.0,0.0,0.0,51.3,0.0,Nicaragua,7.0650043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.353998,-5.548569,-3.138724,-5.3720512,-1.6594645,-4.6843624,-0.3696112,-3.9752874,0.6764698,-3.3670263,1.5154455,-2.873153,8.734359,7.76361,3.271264,2.7825549,-0.39293593,-1.7382163,7.053714,7.1480618,0.67791563,-3.3672805,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,51.6,,0.0,0.0,1,0
Nicaragua,1995.0,Nicaragua,1995.0,-3.5053208,-1.6430041,0.28284994,1.8656975,3.103439,4.0674925,3.1052582,5.8403206,5.840320587158203,8.0,8.0,5.0,1.0,1214.0983,12.063559,1.9907849,5.911908,0.0,1.0,0.0,0.0,0.0,0.0,51.1,0.0,Nicaragua,7.101757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0765076,-5.2366695,-2.6563694,-4.764117,-1.054967,-3.8246856,0.29647437,-2.9065332,1.3668991,-2.1190984,2.207882,-1.4652392,14.107089,9.855941,1.6228265,6.718306,3.337726,-0.052499723,7.0650043,7.123994,1.3683937,-2.1185699,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,51.3,,0.0,0.0,1,0
Nicaragua,1996.0,Nicaragua,1996.0,-3.1980667,-1.1367785,0.8873366,2.5016513,3.7329526,4.669782,3.7347014,,6.087910270690941,8.0,8.0,6.0,1.0,1266.8538,17.691513,1.5509933,6.3442683,0.0,1.0,0.0,0.0,0.0,0.0,50.9,0.0,Nicaragua,7.144292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5053208,-4.933802,-1.6430041,-4.1906652,0.28284994,-3.0384731,1.8656975,-1.9590507,3.103439,-1.0462512,4.0674925,-0.29090363,12.063559,23.674261,1.9907849,5.3303843,5.911908,-0.1892815,7.101757,7.0988445,3.1052582,-1.0452341,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,51.1,,0.0,0.0,1,0
Nicaragua,1997.0,Nicaragua,1997.0,-2.8995273,-0.65832263,1.4426244,3.0695894,4.2795873,5.178222,4.2812357,,6.335499954223621,8.0,8.0,7.0,1.0,1294.6232,7.7408805,1.8915185,3.966651,0.0,1.0,0.0,0.0,0.0,0.0,50.7,0.0,Nicaragua,7.165975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1980667,-4.6396723,-1.1367785,-3.6495357,0.8873366,-2.3187923,2.5016513,-1.1177301,3.7329526,-0.12176827,4.669782,0.6915218,17.691513,16.314068,1.5509933,3.9941385,6.3442683,0.38634655,7.144292,7.0798807,3.7347014,-0.12046655,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,50.9,,0.0,0.0,1,0
Nicaragua,1998.0,Nicaragua,1998.0,-2.6094282,-0.2059917,1.9529938,3.5771925,4.754719,5.6078873,4.7562504,,6.583089637756359,8.0,8.0,8.0,1.0,1321.4634,10.99611,1.5777578,3.7116814,0.0,1.0,0.0,0.0,0.0,0.0,50.5,0.0,Nicaragua,7.186495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8995273,-4.353998,-0.65832263,-3.138724,1.4426244,-1.6594645,3.0695894,-0.3696112,4.2795873,0.6764698,5.178222,1.5154455,7.7408805,8.734359,1.8915185,3.271264,3.966651,-0.39293593,7.165975,7.053714,4.2812357,0.67791563,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,50.7,51.6,0.0,0.0,1,1
